id,user_id,tree_id,comment_text,platform,sentiment,confidence,category,impact,water_drops,poison_drops,week_number
#######,#######,#######,He is receiving unwarranted criticism. He may not have given the stand out perfomance but after Akshy he is the one,twitter,neutral,0.5,Normal,1,0,0,50
#######,#######,#######,Beautiful childhood memories,twitter,positive,0.6,Normal,3,3,0,52
#######,#######,#######,Beautiful thing,twitter,positive,0.6,Normal,3,3,0,48
#######,#######,#######,😂😂😂,instagram,neutral,0.5,Normal,1,0,0,49
#######,#######,#######,my beautiful neighbour,instagram,positive,0.6,Normal,3,3,0,50
#######,#######,#######,Beautiful,twitter,positive,0.6,Normal,3,3,0,52
#######,#######,#######,que dia looooongo,twitter,neutral,0.5,Normal,1,0,0,52
#######,#######,#######,💜💜💜,instagram,neutral,0.5,Normal,1,0,0,47
#######,#######,#######,Jesus is Good,twitter,positive,0.6,Normal,3,3,0,51
#######,#######,#######,ouch,instagram,neutral,0.5,Normal,2,0,0,52
#######,#######,#######,Love how accurate this is,instagram,positive,0.6,Normal,3,3,0,47
#######,#######,#######,nice,instagram,positive,0.6,Normal,3,3,0,52
#######,#######,#######,x,instagram,neutral,0.5,Normal,1,0,0,47
#######,#######,#######,aff é da gringa chorei cade pros brs,twitter,neutral,0.5,Normal,2,0,0,52
#######,#######,#######,I loved this machine,twitter,positive,0.6,Normal,3,3,0,49
#######,#######,#######,"i wish i could pick shenhe again so i could get her c3 😭 now im torn between nilou, yae miko, kokomi, yoimiya, and albedo",twitter,neutral,0.5,Normal,1,0,0,48
#######,#######,#######,"hoje mais cedo, em um periodo de uma hora, levei o winter 4 vezes no quintal: na primeira vez tomamos um banho de chuva, na segunda vez tava chuviscando, na terceira saiu um sol e na ultima nublou kk tempo doido",twitter,neutral,0.5,Normal,1,0,0,47
#######,#######,#######,"naughty by nature,this is great",instagram,positive,0.6,Normal,3,3,0,51
#######,#######,#######,my heart is melting 🫠 this is beautiful I love it.,twitter,positive,0.7,Normal,4,4,0,47
#######,#######,#######,she's the best😍,twitter,neutral,0.5,Normal,1,0,0,47
#######,#######,#######,great physique!,instagram,positive,0.6,Normal,1,1,0,46
#######,#######,#######,Cute and cool boy.,twitter,positive,0.6,Normal,3,3,0,48
#######,#######,#######,fiquei bem interessada em saber mais sobre o 4b,twitter,neutral,0.5,Normal,1,0,0,51
#######,#######,#######,MORE AI PLEASE,instagram,neutral,0.5,Normal,1,0,0,52
#######,#######,#######,Loved this moment when I got mine,instagram,positive,0.6,Normal,1,1,0,46
#######,#######,#######,so accurate 😂,twitter,neutral,0.5,Normal,1,0,0,47
#######,#######,#######,I'm excited. I love innovative Japanese games,instagram,positive,0.6,Normal,3,3,0,52
#######,#######,#######,nice makhi,instagram,positive,0.6,Normal,3,3,0,52
#######,#######,#######,Good to see you sir.,twitter,positive,0.6,Normal,3,3,0,51
#######,#######,#######,beautiful car and beautiful suits,instagram,positive,0.6,Normal,3,3,0,50
#######,#######,#######,God is good all the time👏,twitter,positive,0.6,Normal,3,3,0,47
#######,#######,#######,Great scarifies.,twitter,positive,0.6,Normal,3,3,0,52
#######,#######,#######,that was nice,twitter,positive,0.6,Normal,3,3,0,48
#######,#######,#######,fantastic four,instagram,positive,0.6,Normal,3,3,0,50
#######,#######,#######,lol looks like breast 🤣,twitter,negative,0.5,Trolling,3,0,3,47
#######,#######,#######,amen thank you,twitter,positive,0.6,Normal,3,3,0,49
#######,#######,#######,bem isso,twitter,neutral,0.5,Normal,1,0,0,50
#######,#######,#######,I am Interested,twitter,neutral,0.5,Normal,1,0,0,49
#######,#######,#######,lovely,twitter,positive,0.6,Normal,3,3,0,49
#######,#######,#######,supper🔥🔥,twitter,neutral,0.5,Normal,1,0,0,47
#######,#######,#######,beautiful and insightful,twitter,positive,0.7,Normal,4,4,0,51
#######,#######,#######,aMEN THANK YOU,twitter,positive,0.6,Normal,3,3,0,48
#######,#######,#######,this lady is beautiful,instagram,positive,0.6,Normal,3,3,0,52
#######,#######,#######,cruising nicely,instagram,positive,0.6,Normal,3,3,0,51
#######,#######,#######,She it cool and funny.,twitter,positive,0.6,Normal,3,3,0,49
#######,#######,#######,what's he talking about?,instagram,neutral,0.5,Normal,1,0,0,52
#######,#######,#######,😂😂hayiii,twitter,neutral,0.5,Normal,1,0,0,47
#######,#######,#######,manifesting 🕯️,twitter,neutral,0.5,Normal,1,0,0,46
#######,#######,#######,saturday is a day that starts so slowly,twitter,neutral,0.5,Normal,1,0,0,47
#######,#######,#######,"the crowd is welcoming,this is great",instagram,positive,0.6,Normal,3,3,0,51
#######,#######,#######,insightful,twitter,positive,0.6,Normal,3,3,0,51
#######,#######,#######,"aconteceu um negócio meio """"""tenso"""""" agora há pouco, mas quando descobri o porquê fiquei rindo, minha mãe ficou me achando doida kkkk",twitter,neutral,0.5,Normal,1,0,0,52
#######,#######,#######,Great come back,twitter,positive,0.6,Normal,3,3,0,52
#######,#######,#######,I love this,twitter,positive,0.6,Normal,3,3,0,47
#######,#######,#######,Sick right🙄,twitter,neutral,0.5,Normal,1,0,0,47
#######,#######,#######,It's great to see you focused on your goals! 💪,twitter,positive,0.6,Normal,3,3,0,47
#######,#######,#######,Always great leader.,twitter,positive,0.6,Normal,3,3,0,50
#######,#######,#######,preciso romantizar mais a minha vida 🥺,twitter,neutral,0.5,Normal,1,0,0,49
#######,#######,#######,"hawu xem,this is beautiful",instagram,positive,0.6,Normal,3,3,0,52
#######,#######,#######,skhaphe wena lamhlabeni we beautiful,instagram,positive,0.6,Normal,3,3,0,52
#######,#######,#######,this kind of love,twitter,positive,0.6,Normal,3,3,0,48
#######,#######,#######,We're back!,twitter,neutral,0.5,Normal,1,0,0,51
#######,#######,#######,Trolled! Get rekt noob looool,instagram,neutral,0.5,Normal,1,0,0,48
#######,#######,#######,im sorry,instagram,neutral,0.5,Normal,2,0,0,52
#######,#######,#######,Chiesa on the line save. #LFC,twitter,neutral,0.5,Normal,1,0,0,49
#######,#######,#######,Building rooms near the university. Apply for accreditation by the university for NSFAS and accept cash students.,twitter,neutral,0.5,Normal,1,0,0,50
#######,#######,#######,Im sure Matthew Lani believes he's the only one with AI neh? 😭😭😭😭😭😭😭,twitter,neutral,0.5,Normal,1,0,0,48
#######,#######,#######,Crazy that you had to include a disclaimer 🤣,twitter,neutral,0.5,Normal,1,0,0,47
#######,#######,#######,Thanks,twitter,positive,0.6,Normal,3,3,0,48
#######,#######,#######,Very important. Thank you,twitter,positive,0.6,Normal,3,3,0,51
#######,#######,#######,What why?,twitter,neutral,0.5,Normal,1,0,0,48
#######,#######,#######,GO BOKKE,twitter,neutral,0.5,Normal,1,0,0,47
#######,#######,#######,I LOVE THIS!,instagram,positive,0.6,Normal,3,3,0,50
#######,#######,#######,Great to see this.,twitter,positive,0.6,Normal,3,3,0,51
#######,#######,#######,this is amazing,instagram,positive,0.6,Normal,3,3,0,50
#######,#######,#######,Haven't traded this week,twitter,neutral,0.5,Normal,1,0,0,48
#######,#######,#######,agora já posso me justificar,twitter,neutral,0.5,Normal,1,0,0,52
#######,#######,#######,my beautiful oggas,instagram,positive,0.6,Normal,3,3,0,51
#######,#######,#######,such a beautiful thing,twitter,positive,0.6,Normal,3,3,0,52
#######,#######,#######,"the court is corrupt, that would be easy to prove. Ratha and Baloyi have been blatant about it",twitter,neutral,0.5,Normal,1,0,0,47
#######,#######,#######,Liam Delap,twitter,neutral,0.5,Normal,1,0,0,49
#######,#######,#######,no,twitter,neutral,0.5,Normal,1,0,0,47
#######,#######,#######,she is a beutiful girl,instagram,neutral,0.5,Normal,1,0,0,50
#######,#######,#######,I know I'm not trading as much as I should. Unlikely but I'm just not feeling like it.,twitter,neutral,0.5,Normal,1,0,0,50
#######,#######,#######,"want to check it myself and see how much i will have, positive and beautiful moves",twitter,positive,0.6,Normal,3,3,0,48
#######,#######,#######,love this,twitter,positive,0.6,Normal,3,3,0,50
#######,#######,#######,Venda culture and tradition is so beautiful and respectful I am proud🫡,twitter,positive,0.7,Normal,4,4,0,47
#######,#######,#######,HAPPY BDAY QUEEN ILY,twitter,neutral,0.5,Normal,1,0,0,47
#######,#######,#######,not a day older than when she was 20 😍😍😍She is soo stunning mhan!!!! Love her,twitter,positive,0.6,Normal,3,3,0,49
#######,#######,#######,Both looking cool.,twitter,positive,0.6,Normal,3,3,0,50
#######,#######,#######,"Hard work and dedication, well done bro.",twitter,positive,0.6,Normal,3,3,0,48
#######,#######,#######,I keep saying that Diddy is such a vile person. He doesn't deserve to be defended.,instagram,neutral,0.5,Normal,1,0,0,49
#######,#######,#######,ouchhhhhh🔥☠️😻,twitter,neutral,0.5,Normal,1,0,0,47
#######,#######,#######,nice,instagram,positive,0.6,Normal,3,3,0,52
#######,#######,#######,uma vontade: bater minha meta do trabalhouma outra vontade: dormir,twitter,neutral,0.5,Normal,1,0,0,47
#######,#######,#######,great photo,instagram,positive,0.6,Normal,1,1,0,46
#######,#######,#######,I feel good today,twitter,positive,0.6,Normal,3,3,0,48
#######,#######,#######,beautiful,instagram,positive,0.6,Normal,3,3,0,50
#######,#######,#######,a lot of feelings!,instagram,neutral,0.5,Normal,1,0,0,48
#######,#######,#######,whaat😂😂this is crazy,instagram,neutral,0.5,Normal,1,0,0,49
#######,#######,#######,The winning team🙏,twitter,neutral,0.5,Normal,1,0,0,49
#######,#######,#######,okay,instagram,neutral,0.5,Normal,1,0,0,47
#######,#######,#######,completei um freela interessante agora,twitter,neutral,0.5,Normal,1,0,0,50
#######,#######,#######,you are beautiful,instagram,positive,0.6,Normal,3,3,0,52
#######,#######,#######,🤣🤣🤣🤣🤣🤣🤣,twitter,neutral,0.5,Normal,1,0,0,47
#######,#######,#######,"Legendry person even live on earth, you are always  great for us.",twitter,positive,0.6,Normal,3,3,0,48
#######,#######,#######,good to see you leaders.,twitter,positive,0.6,Normal,3,3,0,48
#######,#######,#######,nice makhi,instagram,positive,0.6,Normal,3,3,0,52
#######,#######,#######,"My favorite journalist, I'm always enjoy his content and that really awesome!!",twitter,positive,0.6,Normal,3,3,0,49
#######,#######,#######,woooow. Amazing!,twitter,positive,0.6,Normal,3,3,0,47
#######,#######,#######,"wait, he is not meant to confirm things as an elderly??  #senzomeyiwatrial",twitter,neutral,0.5,Normal,1,0,0,47
#######,#######,#######,she is beautiful,twitter,positive,0.6,Normal,3,3,0,49
#######,#######,#######,do you like thefit,instagram,neutral,0.5,Normal,1,0,0,47
#######,#######,#######,Are we really that scared to cross the ball into the box? Just punt it in - there were at least 3 opportunities there and every time they just passed the ball again. Serious lack of confidence there #LFC #LEELIV,twitter,negative,0.65,Profanity,5,0,5,49
#######,#######,#######,I am here to follow the comments😅,twitter,neutral,0.5,Normal,1,0,0,46
#######,#######,#######,i FUCKING HATE YOU BITCH,instagram,negative,0.85,Hate Speech,9,0,9,47
#######,#######,#######,It's the official countdown either way. We sink or swim,twitter,neutral,0.5,Normal,1,0,0,49
#######,#######,#######,"Be proud of how far you’ve come. You’re growing, glowing, and going places. 🌱✨",twitter,neutral,0.5,Normal,1,0,0,47
#######,#######,#######,nice,twitter,positive,0.6,Normal,3,3,0,48
#######,#######,#######,She is playing a guitar,twitter,neutral,0.5,Normal,1,0,0,50
#######,#######,#######,great!!!,instagram,positive,0.6,Normal,3,3,0,49
#######,#######,#######,she is beautiful,instagram,positive,0.6,Normal,1,0,0,52
#######,#######,#######,"ainda tem o check up anual do winter e a castração dele, ai 😣",twitter,neutral,0.5,Normal,1,0,0,50
#######,#######,#######,so excited!!💃🏼💃🏼,instagram,neutral,0.5,Normal,1,0,0,50
#######,#######,#######,amen. Thank you,twitter,positive,0.6,Normal,3,3,0,52
#######,#######,#######,nice,instagram,positive,0.6,Normal,3,3,0,52
#######,#######,#######,Thank you for kind and greatness.,twitter,positive,0.7,Normal,4,4,0,48
#######,#######,#######,Yes I affirm,twitter,neutral,0.5,Normal,1,0,0,51
#######,#######,#######,Amazing movie.,twitter,positive,0.6,Normal,3,3,0,49
#######,#######,#######,nice drawing,instagram,positive,0.6,Normal,3,3,0,49
#######,#######,#######,i wish this can happen every weekend to KCFC😂😂ahw the peace makers😂,twitter,neutral,0.5,Normal,1,0,0,48
#######,#######,#######,Fuck off,instagram,negative,0.65,Profanity,-3,0,3,47
#######,#######,#######,"Thank God for the weekend. Even though I'm making money during the weekdays trading, I know how much it takes mentally so the weekends are just glorious to me.",twitter,neutral,0.5,Normal,1,0,0,47
#######,#######,#######,so pretty🥰,instagram,neutral,0.5,Normal,1,0,0,51
#######,#######,#######,That is a good way of winning in life.,twitter,positive,0.6,Normal,3,3,0,48
#######,#######,#######,Lovely idea,instagram,positive,0.6,Normal,3,3,0,47
#######,#######,#######,Dogs are men best friend for a reason 😊,twitter,neutral,0.5,Normal,1,0,0,47
#######,#######,#######,me and my beautiful sinus,instagram,positive,0.6,Normal,3,3,0,51
#######,#######,#######,Thank you Jesus,twitter,positive,0.6,Normal,3,3,0,51
#######,#######,#######,sgebengu lo beautiful,instagram,positive,0.6,Normal,3,3,0,52
#######,#######,#######,i love savanna dry,instagram,positive,0.6,Normal,3,3,0,52
#######,#######,#######,Don't worry. Things will definitely work fine for you.,twitter,neutral,0.5,Normal,1,0,0,47
#######,#######,#######,😂😂,twitter,neutral,0.5,Normal,1,0,0,47
#######,#######,#######,some will think its ai,instagram,neutral,0.5,Normal,2,0,0,52
#######,#######,#######,Good morning :),twitter,positive,0.6,Normal,3,3,0,48
#######,#######,#######,Superficiality has done a number on a number of people out here. Their distorted realities are scary sometimes.,twitter,neutral,0.5,Normal,1,0,0,50
#######,#######,#######,So cute and cool.,twitter,positive,0.6,Normal,3,3,0,48
#######,#######,#######,"G.O.A.T, works everytime",instagram,neutral,0.5,Normal,1,0,0,46
#######,#######,#######,Thank you for the reminder,twitter,positive,0.6,Normal,3,3,0,48
#######,#######,#######,beautiful dance moves and you look amazing,instagram,positive,0.7,Normal,4,4,0,50
#######,#######,#######,Good to see you.,twitter,positive,0.6,Normal,3,3,0,48
#######,#######,#######,wow so talented I thought  it was a real bird 🥹,twitter,neutral,0.5,Normal,1,0,0,47
#######,#######,#######,"so beautiful...may He continue to be so strong through His life...and not let His challenges ever bring Him down but continue to raise Him up...wonderful boy, yes a true HERO",twitter,positive,0.7,Normal,4,4,0,48
#######,#######,#######,Lovely and Delicious,twitter,positive,0.6,Normal,3,3,0,48
#######,#######,#######,Ziyakhamana 🔥🔥🔥🔥🔥🤣😂 even Ratha's pen is excited #senzomeyiwatrial,twitter,neutral,0.5,Normal,1,0,0,48
#######,#######,#######,as vezes to dando scrolling na shein e lembro da avaliacao que li outro dia dizendo que o tecido da saia parecia pano de guarda chuva kkk melhor avaliação que já li na vida,twitter,neutral,0.5,Normal,1,0,0,50
#######,#######,#######,Great game. Love it. Just goes to show what happens when developers care about their product.,instagram,positive,0.7,Normal,4,4,0,51
#######,#######,#######,Thank you,twitter,positive,0.6,Normal,3,3,0,51
#######,#######,#######,completo ed interessante! brava!,instagram,neutral,0.5,Normal,1,0,0,47
#######,#######,#######,are you okay? is everything okay at home?😂😂,twitter,neutral,0.5,Normal,1,0,0,47
#######,#######,#######,One of the hardest thing is waiting for your prayers to be answered but faith is what help me hold on😒,twitter,neutral,0.5,Normal,1,0,0,47
#######,#######,#######,Zimbabwe on the cusp of causing the upset of the tournament! 🤣😂,twitter,neutral,0.5,Normal,1,0,0,52
#######,#######,#######,talented cleaner! XD XD XD,instagram,neutral,0.5,Normal,1,0,0,47
#######,#######,#######,Wamuthende ni fire si fire 🔥 😂,instagram,neutral,0.5,Normal,1,0,0,48
#######,#######,#######,good intuition. we all have it,twitter,positive,0.6,Normal,3,3,0,51
#######,#######,#######,Absolutely. Thank you,twitter,positive,0.6,Normal,3,3,0,49
#######,#######,#######,God is good,twitter,positive,0.6,Normal,3,3,0,48
#######,#######,#######,depois vem reese's,twitter,neutral,0.5,Normal,1,0,0,49
#######,#######,#######,"Well tradition, really seen cool.",twitter,positive,0.6,Normal,3,3,0,48
#######,#######,#######,amazing talent,instagram,positive,0.6,Normal,3,3,0,50
#######,#######,#######,we love you mummy,instagram,positive,0.6,Normal,3,3,0,50
#######,#######,#######,trusted individual,instagram,neutral,0.5,Normal,2,0,0,52
#######,#######,#######,😂😂😂😂🤣🤣,twitter,neutral,0.5,Normal,1,0,0,47
#######,#######,#######,You are looking awesome.,twitter,positive,0.6,Normal,3,3,0,48
#######,#######,#######,Defending Diddy in December 2025 is not correct.,instagram,neutral,0.5,Normal,1,0,0,51
#######,#######,#######,ow it's beautiful to see people embrace Lasizwe in his mental health journey,twitter,positive,0.6,Normal,3,3,0,51
#######,#######,#######,bring good and amazing things,twitter,positive,0.7,Normal,4,4,0,48
#######,#######,#######,Who will buy it though?,instagram,neutral,0.5,Normal,1,0,0,51
#######,#######,#######,The peace makers😅,twitter,neutral,0.5,Normal,1,0,0,48
#######,#######,#######,amen. thanks,twitter,positive,0.6,Normal,3,3,0,48
#######,#######,#######,Wow!Just amazing!,instagram,positive,0.6,Normal,3,3,0,47
#######,#######,#######,im sorry,instagram,neutral,0.5,Normal,2,0,0,52
#######,#######,#######,hopefully. Thanks,twitter,positive,0.6,Normal,3,3,0,47
#######,#######,#######,Both have good understand and cooperation.,twitter,negative,0.5,Trolling,3,0,3,50
#######,#######,#######,wtf why bradley,twitter,neutral,0.5,Normal,1,0,0,49
#######,#######,#######,😂😂 hayii and God is so suprise,twitter,neutral,0.5,Normal,1,0,0,47
#######,#######,#######,bitch,instagram,negative,0.65,Profanity,5,0,5,47
#######,#######,#######,Love the way you read the room,instagram,positive,0.6,Normal,3,3,0,47
#######,#######,#######,you deserve the good things too,twitter,positive,0.6,Normal,3,3,0,52
#######,#######,#######,good job,instagram,positive,0.6,Normal,3,3,0,47
#######,#######,#######,she's the good singer😍 congratulations to her,twitter,positive,0.6,Normal,3,3,0,47
#######,#######,#######,it will be a good way to start the year,twitter,positive,0.6,Normal,3,3,0,51
#######,#######,#######,Congrats on your new milestone. Great shot!,instagram,positive,0.6,Normal,3,3,0,48
#######,#######,#######,Those are the same prices I used to pay to play on the local PS2 back in the day.,instagram,neutral,0.5,Normal,1,0,0,48
#######,#######,#######,I know exactly which pools IPDA tags.,twitter,neutral,0.5,Normal,1,0,0,47
#######,#######,#######,Wow!! awesome food.,twitter,positive,0.6,Normal,3,3,0,49
#######,#######,#######,That's why Desktops are the best,instagram,neutral,0.5,Normal,1,0,0,50
#######,#######,#######,Looking pretty cool.,twitter,positive,0.6,Normal,3,3,0,48
#######,#######,#######,very nice,instagram,positive,0.6,Normal,3,3,0,52
#######,#######,#######,"Welcome, great Russian president.",twitter,positive,0.6,Normal,3,3,0,49
#######,#######,#######,agora já posso me justificar,twitter,neutral,0.5,Normal,2,0,0,52
#######,#######,#######,"oh no,God of Nazareth bless them",instagram,neutral,0.5,Normal,1,0,0,50
#######,#######,#######,serase finalmente vem aí um dia fresco no hell de janeiro,twitter,negative,0.65,Profanity,5,0,5,51
#######,#######,#######,ta dificil trabalhar hoje,twitter,neutral,0.5,Normal,1,0,0,47
#######,#######,#######,let them suffer😂,instagram,neutral,0.5,Normal,1,0,0,46
#######,#######,#######,Awesome.,twitter,positive,0.6,Normal,3,3,0,52
#######,#######,#######,hoje foi tudo bem na consulta da minha mãe ufa 😮‍💨,twitter,neutral,0.5,Normal,1,0,0,51
#######,#######,#######,Looking cool and awesome.,twitter,positive,0.7,Normal,4,4,0,48
#######,#######,#######,"Clearly, this is someone who did not know what to say, under duress, he just opted to sign whatever was said so he can be set free???? How do you test truthfulness if people say Copy and paste, and I will sign? #SenzoMayiwaTrial",twitter,negative,0.85,Hate Speech,9,0,9,49
#######,#######,#######,Same Same Ai but Different,twitter,neutral,0.5,Normal,1,0,0,47
#######,#######,#######,Hi Kalondu😁,instagram,neutral,0.5,Normal,1,0,0,46
#######,#######,#######,15 November😌,twitter,neutral,0.5,Normal,1,0,0,48
#######,#######,#######,Keep going — you’re doing great,twitter,positive,0.6,Normal,3,3,0,51
#######,#######,#######,"You are still crying?? Flights landed in the US months back. You're making way too much noise for people who refused to leave! FYI SA is a founding member of the G20; they don't get to wait for an invite, it's automatic. Trump is welcome to try this with his birthday invites, tho",twitter,negative,0.5,Trolling,3,0,3,48
#######,#######,#######,se não fosse o conserto da bomba d'água daqui de casa e o gasto que vou ter por causa do ar condicionado que pifou já dava pra diminuir essa lista,twitter,neutral,0.5,Normal,1,0,0,50
#######,#######,#######,drobha please,instagram,neutral,0.5,Normal,1,0,0,50
#######,#######,#######,Finishing in top 10,twitter,neutral,0.5,Normal,1,0,0,50
#######,#######,#######,Good to see you all tougher.,twitter,positive,0.6,Normal,3,3,0,50
#######,#######,#######,amen thank you,twitter,positive,0.6,Normal,3,3,0,51
#######,#######,#######,Amen. Thank you,twitter,positive,0.6,Normal,3,3,0,48
#######,#######,#######,oh nice,instagram,positive,0.6,Normal,3,3,0,52
#######,#######,#######,great job mate,twitter,positive,0.6,Normal,3,3,0,50
#######,#######,#######,It is a lovely use of AI,instagram,positive,0.6,Normal,3,3,0,47
#######,#######,#######,nice,instagram,positive,0.6,Normal,3,3,0,52
#######,#######,#######,i can't wait for christmas to arrive,twitter,neutral,0.5,Normal,1,0,0,46
#######,#######,#######,either hot or cold we love our blankets as sothos,instagram,positive,0.6,Normal,3,3,0,51
#######,#######,#######,"my favourite sweet neighbour,i love you",instagram,positive,0.6,Normal,3,3,0,50
#######,#######,#######,espero que ano que vem alguma loja focada em coelho aqui do br faça um calendário do advento de treats e brinquedos,twitter,neutral,0.5,Normal,1,0,0,50
#######,#######,#######,What is the point of this stat though?,instagram,neutral,0.5,Normal,1,0,0,51
#######,#######,#######,Love spending my money on what I want without the social pressure of others,instagram,positive,0.6,Normal,3,3,0,47
#######,#######,#######,Good leader.,twitter,positive,0.6,Normal,3,3,0,52
#######,#######,#######,Great to see you sir.,twitter,positive,0.6,Normal,3,3,0,48
#######,#######,#######,"My favorite journalist, I feel cool, whenever, I see your channel.",twitter,positive,0.6,Normal,3,3,0,49
#######,#######,#######,LA knight is winning it. The great guy,twitter,positive,0.6,Normal,3,3,0,49
#######,#######,#######,x,instagram,neutral,0.5,Normal,1,0,0,48
#######,#######,#######,whats happening,twitter,neutral,0.5,Normal,1,0,0,52
#######,#######,#######,"I do think it should not, because he experienced real trauma from them torturing him, and he reported it to the state; they ignored him. His anger is justified",twitter,neutral,0.5,Normal,1,0,0,48
#######,#######,#######,"Man, sleep is so important. What a thorough concept.",twitter,neutral,0.5,Normal,1,0,0,46
#######,#######,#######,A good mindset,twitter,positive,0.6,Normal,3,3,0,51
#######,#######,#######,amazing quality!,instagram,positive,0.6,Normal,3,3,0,50
#######,#######,#######,I can only imagine the adrenaline,instagram,neutral,0.5,Normal,1,0,0,48
#######,#######,#######,amen thank you,twitter,positive,0.6,Normal,3,3,0,51
#######,#######,#######,Okay,instagram,neutral,0.5,Normal,1,0,0,47
#######,#######,#######,Being a Kenyan ain't for the weak😂😂💯,instagram,neutral,0.5,Normal,1,0,0,50
#######,#######,#######,God is good,twitter,positive,0.6,Normal,3,3,0,50
#######,#######,#######,"Happy Christmas , a wonderful festival ahead.",twitter,positive,0.6,Normal,3,3,0,48
#######,#######,#######,we living a good life thank you,instagram,positive,0.7,Normal,4,4,0,50
#######,#######,#######,DeJean scoring on and off pitch,twitter,neutral,0.5,Normal,1,0,0,51
#######,#######,#######,"i feel bad for this kid, brilliant  player",instagram,positive,0.6,Normal,3,3,0,50
#######,#######,#######,sgebengu lo beautiful,instagram,positive,0.6,Normal,3,3,0,52
#######,#######,#######,💜💜💜may her soul rest in peace,twitter,neutral,0.5,Normal,1,0,0,47
#######,#######,#######,Pretty cool and awesome.,twitter,positive,0.7,Normal,4,4,0,48
#######,#######,#######,Amen thank you,twitter,positive,0.6,Normal,3,3,0,48
#######,#######,#######,some will think its ai,instagram,neutral,0.5,Normal,2,0,0,52
#######,#######,#######,what a cute baby so beautiful,twitter,positive,0.6,Normal,3,3,0,50
#######,#######,#######,very good,twitter,positive,0.6,Normal,3,3,0,51
#######,#######,#######,"So cute and emotional, please take care and good.",twitter,positive,0.6,Normal,3,3,0,48
#######,#######,#######,Im going to give Shein another chance😍,instagram,neutral,0.5,Normal,1,0,0,49
#######,#######,#######,car breakdown in Bloem 💔💔,twitter,neutral,0.5,Normal,1,0,0,51
#######,#######,#######,No way Fabrizio Romano Facebook page post this 😭😭,twitter,neutral,0.5,Normal,1,0,0,49
#######,#######,#######,x,instagram,neutral,0.5,Normal,1,0,0,50
#######,#######,#######,😍😍,twitter,neutral,0.5,Normal,1,0,0,48
#######,#######,#######,bunny bnnuy bunnies love them,twitter,positive,0.6,Normal,3,3,0,47
#######,#######,#######,I didn't expect trading to be so boring. It's the same price delivery over and over again😂,twitter,neutral,0.5,Normal,1,0,0,50
#######,#######,#######,"what do you want to see,thank you",instagram,positive,0.6,Normal,3,3,0,50
#######,#######,#######,Nice couple.,twitter,positive,0.6,Normal,3,3,0,48
#######,#######,#######,Looking so good!!,twitter,positive,0.6,Normal,3,3,0,50
#######,#######,#######,"tbm quero ir na livraria leitura do nova américa, adoro os precinhos dos mangás dele hihi",twitter,neutral,0.5,Normal,1,0,0,49
#######,#######,#######,"Congratulation,  for your awesome performance.",twitter,positive,0.6,Normal,3,3,0,51
#######,#######,#######,This is helpful.,twitter,positive,0.6,Normal,1,0,0,48
#######,#######,#######,"incredible album, enjoyed it.",instagram,neutral,0.5,Normal,1,0,0,50
#######,#######,#######,❤️,twitter,neutral,0.5,Normal,1,0,0,50
#######,#######,#######,trusted individual,instagram,neutral,0.5,Normal,2,0,0,52
#######,#######,#######,nice my dear,instagram,positive,0.6,Normal,3,3,0,52
#######,#######,#######,"Explore the latest earbuds, smartwatches, power banks, smart home devices, and other smart devices at the Oraimo online store. Keep Exploring! Use discount code: 9t761elx https://ke.oraimo.com?affiliate_code=yfd7hpkj",twitter,neutral,0.5,Normal,1,0,0,50
#######,#######,#######,Great leader.,twitter,positive,0.6,Normal,3,3,0,49
#######,#######,#######,i love seeing that people still exist,twitter,positive,0.6,Normal,3,3,0,48
#######,#######,#######,bunny,twitter,neutral,0.5,Normal,1,0,0,47
#######,#######,#######,I love this stuff,instagram,positive,0.6,Normal,3,3,0,47
#######,#######,#######,Congratulations Mr👏,twitter,neutral,0.5,Normal,1,0,0,47
#######,#######,#######,"my favourite celebrity,",instagram,neutral,0.5,Normal,1,0,0,50
#######,#######,#######,The great guy misses once again,twitter,positive,0.6,Normal,3,3,0,50
#######,#######,#######,She looking good.,twitter,positive,0.6,Normal,3,3,0,49
#######,#######,#######,A beautiful place for that invigorating walk,twitter,positive,0.6,Normal,3,3,0,49
#######,#######,#######,wow,instagram,neutral,0.5,Normal,1,0,0,46
#######,#######,#######,no doubt the album is fire😍,twitter,neutral,0.5,Normal,1,0,0,47
#######,#######,#######,Best dad,twitter,neutral,0.5,Normal,1,0,0,49
#######,#######,#######,sono,twitter,neutral,0.5,Normal,1,0,0,47
#######,#######,#######,legs!! 🥺🥺,instagram,neutral,0.5,Normal,1,0,0,50
#######,#######,#######,great picture,instagram,positive,0.6,Normal,1,1,0,46
#######,#######,#######,I dreamt I had a pair of these. I think it's a sign Imma receive a pair soon!,instagram,neutral,0.5,Normal,1,0,0,46
#######,#######,#######,Fuck off,instagram,negative,0.65,Profanity,5,0,5,47
#######,#######,#######,It is beautiful,twitter,positive,0.6,Normal,3,3,0,51
#######,#######,#######,Yes and they really would have understood and communicated much better with each other. phela old age people are different shame 😁,twitter,neutral,0.5,Normal,1,0,0,46
#######,#######,#######,Good to see you sir.,twitter,positive,0.6,Normal,3,3,0,48
#######,#######,#######,Good to see you sir.,twitter,positive,0.6,Normal,3,3,0,48
